,epoch,value_MicromacroGD,value_PolicyGD,value_thetaGD
2773,273,5.427913665771484,2.5945792198181152,2.58278751373291
2774,274,5.427543640136719,2.5923445224761963,2.582663059234619
2775,275,5.427315711975098,2.5909366607666016,2.582639217376709
2776,276,5.426871299743652,2.5904974937438965,2.5826399326324463
2777,277,5.426698684692383,2.5906238555908203,2.582665205001831
2778,278,5.4260334968566895,2.589430332183838,2.5826401710510254
2779,279,5.425362586975098,2.589467763900757,2.5825142860412598
2780,280,5.4249186515808105,2.589026927947998,2.5825133323669434
2781,281,5.423935890197754,2.590358257293701,2.582537889480591
2782,282,5.423287391662598,2.5935590267181396,2.5824615955352783
2783,283,5.422389030456543,2.5960006713867188,2.5826103687286377
2784,284,5.42181921005249,2.5983216762542725,2.582709312438965
2785,285,5.421046257019043,2.5995073318481445,2.582608461380005
2786,286,5.420411109924316,2.599688768386841,2.582606077194214
2787,287,5.420071601867676,2.599628448486328,2.582679510116577
2788,288,5.419537544250488,2.5988824367523193,2.582628011703491
2789,289,5.41843843460083,2.5983877182006836,2.582526922225952
2790,290,5.418091297149658,2.5971412658691406,2.582426071166992
2791,291,5.417053699493408,2.5948402881622314,2.5824503898620605
2792,292,5.417006015777588,2.5924429893493652,2.5825254917144775
2793,293,5.416034698486328,2.592031240463257,2.5826499462127686
2794,294,5.415496349334717,2.591123342514038,2.5824742317199707
2795,295,5.415380001068115,2.5899906158447266,2.5823731422424316
2796,296,5.415304183959961,2.5903947353363037,2.582573413848877
2797,297,5.415062427520752,2.5911269187927246,2.5825979709625244
2798,298,5.413939952850342,2.591453790664673,2.582473039627075
2799,299,5.413728713989258,2.5910375118255615,2.5824973583221436
2800,300,5.413686752319336,2.5905776023864746,2.582646131515503
2801,301,5.413127899169922,2.5897562503814697,2.5827436447143555
2802,302,5.413023471832275,2.588789224624634,2.582693338394165
2803,303,5.412811279296875,2.589761257171631,2.5826406478881836
2804,304,5.412188529968262,2.5904812812805176,2.5826900005340576
2805,305,5.411964416503906,2.590984582901001,2.582689046859741
2806,306,5.411725044250488,2.591959238052368,2.5825624465942383
2807,307,5.411373615264893,2.593402862548828,2.5825867652893066
2808,308,5.411279678344727,2.594543695449829,2.5826094150543213
2809,309,5.410678386688232,2.595301389694214,2.5826094150543213
2810,310,5.410551071166992,2.596271276473999,2.582606792449951
2811,311,5.410251140594482,2.599396228790283,2.582728624343872
2812,312,5.410342216491699,2.6007533073425293,2.5826778411865234
2813,313,5.410120487213135,2.601196765899658,2.5828018188476562
2814,314,5.41003942489624,2.6013221740722656,2.5829262733459473
2815,315,5.409633159637451,2.6000499725341797,2.582951545715332
2816,316,5.408515453338623,2.5964102745056152,2.5828263759613037
2817,317,5.408461093902588,2.5930683612823486,2.582900285720825
2818,318,5.407388210296631,2.5885961055755615,2.5830490589141846
2819,319,5.406826019287109,2.5869767665863037,2.5831212997436523
2820,320,5.406357288360596,2.586427927017212,2.5830700397491455
2821,321,5.406057357788086,2.586327075958252,2.5829684734344482
2822,322,5.405218124389648,2.587907075881958,2.5828909873962402
2823,323,5.405023574829102,2.5896506309509277,2.5828640460968018
2824,324,5.4044647216796875,2.5911686420440674,2.5828135013580322
2825,325,5.403979778289795,2.59438157081604,2.582911491394043
2826,326,5.403212547302246,2.596299409866333,2.5830113887786865
2827,327,5.403380393981934,2.5963926315307617,2.583059310913086
2828,328,5.403327941894531,2.5965352058410645,2.58310866355896
2829,329,5.402914047241211,2.5967581272125244,2.5831332206726074
2830,330,5.401887893676758,2.5967347621917725,2.5831329822540283
2831,331,5.40071964263916,2.596299648284912,2.583181381225586
2832,332,5.400578498840332,2.5964367389678955,2.583205461502075
2833,333,5.400254249572754,2.5957283973693848,2.583155632019043
2834,334,5.400272369384766,2.59468674659729,2.5832295417785645
2835,335,5.39979362487793,2.593461036682129,2.58315372467041
2836,336,5.399123191833496,2.5924901962280273,2.5830295085906982
2837,337,5.398947238922119,2.591249704360962,2.5830535888671875
2838,338,5.398372173309326,2.5937094688415527,2.5830271244049072
2839,339,5.397695064544678,2.598142385482788,2.5831501483917236
2840,340,5.3970255851745605,2.6020073890686035,2.5832505226135254
2841,341,5.396311283111572,2.604888916015625,2.5832250118255615
2842,342,5.395976543426514,2.6088340282440186,2.5832746028900146
2843,343,5.395931243896484,2.6093950271606445,2.5832743644714355
2844,344,5.396130084991455,2.6085548400878906,2.583298444747925
2845,345,5.395116329193115,2.6091675758361816,2.5834484100341797
2846,346,5.394482135772705,2.607975721359253,2.5834474563598633
2847,347,5.393936634063721,2.6041436195373535,2.583397150039673
2848,348,5.39398717880249,2.5993120670318604,2.5836217403411865
2849,349,5.393099784851074,2.594717502593994,2.5834455490112305
2850,350,5.393171310424805,2.5909836292266846,2.5833938121795654
2851,351,5.392537593841553,2.5888686180114746,2.5834438800811768
2852,352,5.392207145690918,2.587934732437134,2.5834434032440186
2853,353,5.391795635223389,2.5870401859283447,2.5835177898406982
2854,354,5.391824722290039,2.5883893966674805,2.583467483520508
2855,355,5.391307830810547,2.5903310775756836,2.5834171772003174
2856,356,5.391345024108887,2.5938591957092285,2.583468437194824
2857,357,5.391073226928711,2.5984790325164795,2.5835185050964355
2858,358,5.390741348266602,2.6033761501312256,2.5835180282592773
2859,359,5.3908491134643555,2.6064608097076416,2.5836431980133057
2860,360,5.391366004943848,2.6072912216186523,2.5836915969848633
2861,361,5.391409873962402,2.606537342071533,2.5837161540985107
2862,362,5.391221523284912,2.6047720909118652,2.583740472793579
2863,363,5.390712261199951,2.601524829864502,2.5837411880493164
2864,364,5.390928745269775,2.5981481075286865,2.583664894104004
2865,365,5.390753746032715,2.594780206680298,2.5837390422821045
2866,366,5.3903961181640625,2.5914182662963867,2.583838939666748
2867,367,5.3904571533203125,2.590108633041382,2.583914041519165
2868,368,5.390206813812256,2.5904123783111572,2.5839390754699707
2869,369,5.389256954193115,2.591799736022949,2.583914041519165
2870,370,5.3892436027526855,2.5947391986846924,2.583838939666748
2871,371,5.389169216156006,2.5989084243774414,2.583812952041626
2872,372,5.388351917266846,2.6020989418029785,2.5838871002197266
2873,373,5.388451099395752,2.603813409805298,2.5838613510131836
2874,374,5.3879899978637695,2.603954792022705,2.5838096141815186
2875,375,5.387443542480469,2.6034018993377686,2.583833932876587
2876,376,5.3878173828125,2.601594924926758,2.5838828086853027
2877,377,5.387828826904297,2.5990397930145264,2.5838823318481445
2878,378,5.387346267700195,2.596862316131592,2.5838818550109863
2879,379,5.3869500160217285,2.594578266143799,2.583831548690796
2880,380,5.387523651123047,2.5932259559631348,2.583855152130127
2881,381,5.387608528137207,2.592731475830078,2.5838048458099365
2882,382,5.387818813323975,2.592094659805298,2.583879232406616
2883,383,5.388669013977051,2.592400550842285,2.583878755569458
2884,384,5.388387203216553,2.5938942432403564,2.5838775634765625
2885,385,5.388608455657959,2.59686017036438,2.583850860595703
2886,386,5.389326095581055,2.6000571250915527,2.5841243267059326
2887,387,5.3888936042785645,2.6026217937469482,2.5841240882873535
2888,388,5.388477325439453,2.6048154830932617,2.5840985774993896
2889,389,5.38873815536499,2.6057474613189697,2.5840468406677246
2890,390,5.3880486488342285,2.6060242652893066,2.583946704864502
2891,391,5.387535095214844,2.6048896312713623,2.5840444564819336
2892,392,5.386929988861084,2.6044762134552,2.5840189456939697
2893,393,5.387164115905762,2.6021931171417236,2.584068775177002
2894,394,5.387165546417236,2.600818395614624,2.58406925201416
2895,395,5.3874406814575195,2.600879669189453,2.5839409828186035
2896,396,5.387729644775391,2.6009886264801025,2.584115982055664
2897,397,5.387598514556885,2.601048469543457,2.584139108657837
2898,398,5.387255668640137,2.6011390686035156,2.5841379165649414
2899,399,5.38663911819458,2.600459337234497,2.584186553955078
2900,400,5.386252403259277,2.6014769077301025,2.584210157394409
2901,401,5.386316299438477,2.602666139602661,2.5843348503112793
2902,402,5.386035919189453,2.6030867099761963,2.5844573974609375
2903,403,5.38585090637207,2.6034653186798096,2.584481716156006
2904,404,5.3856587409973145,2.604081869125366,2.584580659866333
2905,405,5.385923385620117,2.6045238971710205,2.5847280025482178
2906,406,5.385647296905518,2.605126142501831,2.584801435470581
2907,407,5.385578632354736,2.6057536602020264,2.5849249362945557
2908,408,5.3857831954956055,2.6058714389801025,2.584874391555786
2909,409,5.385509967803955,2.6060240268707275,2.5849692821502686
2910,410,5.38548469543457,2.6055378913879395,2.5850424766540527
2911,411,5.384880065917969,2.6049695014953613,2.5850915908813477
2912,412,5.384494781494141,2.6027309894561768,2.585089683532715
2913,413,5.3840436935424805,2.6030187606811523,2.5852363109588623
2914,414,5.38415002822876,2.6014742851257324,2.5852599143981934
2915,415,5.384372234344482,2.5997304916381836,2.585282325744629
2916,416,5.384318828582764,2.597297191619873,2.585181474685669
2917,417,5.383813381195068,2.595768451690674,2.585054397583008
2918,418,5.38361930847168,2.5937843322753906,2.5850279331207275
2919,419,5.383540630340576,2.59256911277771,2.585000991821289
2920,420,5.383534908294678,2.592090606689453,2.5851738452911377
2921,421,5.3825860023498535,2.5911543369293213,2.585221290588379
2922,422,5.381895065307617,2.5934743881225586,2.5852205753326416
2923,423,5.381586074829102,2.59470272064209,2.5852670669555664
2924,424,5.3815999031066895,2.5955545902252197,2.5852901935577393
2925,425,5.380978584289551,2.5973339080810547,2.5853383541107178
2926,426,5.381176948547363,2.598402976989746,2.58528733253479
2927,427,5.381356239318848,2.59934139251709,2.585386276245117
2928,428,5.381479740142822,2.60136342048645,2.5853593349456787
2929,429,5.381532192230225,2.6022355556488037,2.5854570865631104
2930,430,5.381511211395264,2.6019954681396484,2.5855276584625244
2931,431,5.3813300132751465,2.6011319160461426,2.585524082183838
2932,432,5.38106107711792,2.6004178524017334,2.5855965614318848
2933,433,5.381425380706787,2.6000301837921143,2.5856690406799316
2934,434,5.3816375732421875,2.6008071899414062,2.5856409072875977
2935,435,5.381481170654297,2.6006581783294678,2.585637331008911
2936,436,5.381565093994141,2.6004326343536377,2.5855846405029297
2937,437,5.3816022872924805,2.600227117538452,2.5856337547302246
2938,438,5.381565093994141,2.6001172065734863,2.585606336593628
2939,439,5.381260395050049,2.5993287563323975,2.5857529640197754
2940,440,5.381132125854492,2.5990796089172363,2.585751533508301
2941,441,5.3810272216796875,2.5993199348449707,2.5856242179870605
2942,442,5.380990982055664,2.600576400756836,2.585622787475586
2943,443,5.381203651428223,2.6005358695983887,2.585620641708374
2944,444,5.3812174797058105,2.601278305053711,2.5856432914733887
2945,445,5.381299018859863,2.6011195182800293,2.585740566253662
2946,446,5.380939960479736,2.6009511947631836,2.5858123302459717
2947,447,5.380751609802246,2.600217580795288,2.58586049079895
2948,448,5.3805623054504395,2.5995490550994873,2.5857839584350586
2949,449,5.380364894866943,2.599381923675537,2.58575701713562
2950,450,5.3807196617126465,2.5989880561828613,2.585655450820923
2951,451,5.380449295043945,2.600308656692505,2.5856289863586426
2952,452,5.380622863769531,2.601553440093994,2.5856287479400635
2953,453,5.3804030418396,2.6020352840423584,2.5857269763946533
2954,454,5.38037109375,2.6032302379608154,2.585775375366211
2955,455,5.379910945892334,2.6039187908172607,2.58577299118042
2956,456,5.379934787750244,2.6030454635620117,2.585721731185913
2957,457,5.380048751831055,2.6032683849334717,2.5857961177825928
2958,458,5.379422187805176,2.603041887283325,2.585869073867798
2959,459,5.379345417022705,2.603163480758667,2.585817813873291
2960,460,5.379868507385254,2.602043628692627,2.585792064666748
2961,461,5.379255294799805,2.601410388946533,2.5857653617858887
2962,462,5.37929105758667,2.600663423538208,2.585862636566162
2963,463,5.3791937828063965,2.5996220111846924,2.5858116149902344
2964,464,5.379082202911377,2.5980136394500732,2.5858592987060547
2965,465,5.378566265106201,2.598731517791748,2.585683822631836
2966,466,5.378322601318359,2.598113775253296,2.5858078002929688
2967,467,5.378342151641846,2.598860502243042,2.5857810974121094
2968,468,5.378568649291992,2.6009418964385986,2.585780620574951
2969,469,5.378467559814453,2.6009504795074463,2.5859038829803467
2970,470,5.378289699554443,2.6011857986450195,2.585927724838257
2971,471,5.378079414367676,2.5997023582458496,2.585925817489624
2972,472,5.377808094024658,2.595717191696167,2.5858991146087646
2973,473,5.377588748931885,2.5923569202423096,2.585923194885254
2974,474,5.3776350021362305,2.5912060737609863,2.5859217643737793
2975,475,5.3775410652160645,2.590412139892578,2.5859460830688477
2976,476,5.377628803253174,2.5922775268554688,2.585920810699463
2977,477,5.377758502960205,2.595122814178467,2.585916757583618
2978,478,5.378003120422363,2.6000001430511475,2.585991144180298
2979,479,5.378480911254883,2.6050848960876465,2.5859901905059814
2980,480,5.378096103668213,2.6088359355926514,2.586113214492798
2981,481,5.377676010131836,2.611387014389038,2.58613657951355
2982,482,5.378477573394775,2.6112430095672607,2.586135149002075
2983,483,5.3783111572265625,2.609036445617676,2.586210012435913
2984,484,5.378359317779541,2.6064670085906982,2.5861823558807373
2985,485,5.378923416137695,2.60306715965271,2.5862555503845215
2986,486,5.379146099090576,2.6004509925842285,2.586254358291626
2987,487,5.379129409790039,2.5992863178253174,2.586277723312378
2988,488,5.378886699676514,2.597133159637451,2.586176872253418
2989,489,5.379280090332031,2.59623646736145,2.586150646209717
2990,490,5.378809928894043,2.598557710647583,2.5861477851867676
2991,491,5.379207134246826,2.602626085281372,2.586146831512451
2992,492,5.379270076751709,2.6069164276123047,2.586045503616333
2993,493,5.379731178283691,2.611377000808716,2.5859947204589844
2994,494,5.37942361831665,2.614760637283325,2.5859930515289307
2995,495,5.3791117668151855,2.61533784866333,2.5860421657562256
2996,496,5.379166126251221,2.6134443283081055,2.5859880447387695
2997,497,5.37907600402832,2.611133098602295,2.5859882831573486
2998,498,5.379223823547363,2.6086995601654053,2.5859122276306152
2999,499,5.379171848297119,2.6063246726989746,2.586061477661133
3000,0,1.1217520236968994,1.02556574344635,0.9928893446922302
3001,1,2.123990058898926,2.1170735359191895,2.110424041748047
3002,2,2.1945624351501465,2.1914288997650146,2.1772618293762207
3003,3,2.111729860305786,2.1142396926879883,2.100489616394043
3004,4,2.0382823944091797,2.044814109802246,2.0270028114318848
3005,5,1.9935133457183838,1.9857349395751953,1.970324993133545
3006,6,1.9657315015792847,1.9490588903427124,1.9360660314559937
3007,7,1.897696852684021,1.932278037071228,1.9316247701644897
3008,8,1.7978196144104004,1.9188166856765747,1.9193130731582642
3009,9,1.6888597011566162,1.8768664598464966,1.879034161567688
3010,10,1.5930798053741455,1.8242748975753784,1.8267121315002441
3011,11,1.532974362373352,1.7693272829055786,1.771894931793213
3012,12,1.5097260475158691,1.723063349723816,1.7266087532043457
3013,13,1.5134446620941162,1.6905384063720703,1.695650577545166
3014,14,1.540915608406067,1.6755309104919434,1.678633689880371
3015,15,1.5849099159240723,1.6787911653518677,1.6810252666473389
3016,16,1.645703911781311,1.6972895860671997,1.699644684791565
3017,17,1.7071776390075684,1.7243765592575073,1.7294806241989136
3018,18,1.7699518203735352,1.7612357139587402,1.7664849758148193
3019,19,1.825670599937439,1.801073431968689,1.8083686828613281
3020,20,1.8755156993865967,1.8393718004226685,1.8469477891921997
3021,21,1.917861819267273,1.8772344589233398,1.8867160081863403
3022,22,1.9535545110702515,1.9128549098968506,1.9257265329360962
3023,23,1.9842305183410645,1.949242115020752,1.9643774032592773
3024,24,2.0097949504852295,1.9853787422180176,2.002307176589966
3025,25,2.03144907951355,2.0184485912323,2.0354204177856445
3026,26,2.048828363418579,2.0472192764282227,2.0635299682617188
3027,27,2.0638034343719482,2.0724058151245117,2.086700916290283
3028,28,2.073554039001465,2.095205783843994,2.1090052127838135
3029,29,2.0806493759155273,2.1127185821533203,2.1267809867858887
3030,30,2.0892889499664307,2.1289806365966797,2.145592451095581
3031,31,2.097578287124634,2.144080400466919,2.1614463329315186
3032,32,2.10475754737854,2.155545711517334,2.175996780395508
3033,33,2.1125388145446777,2.1691105365753174,2.1921329498291016
3034,34,2.120839834213257,2.1818158626556396,2.2057814598083496
3035,35,2.129135847091675,2.197972297668457,2.2195777893066406
3036,36,2.1410512924194336,2.214323043823242,2.2356834411621094
3037,37,2.1576499938964844,2.231473445892334,2.2512378692626953
3038,38,2.1758625507354736,2.2485620975494385,2.2690134048461914
3039,39,2.1944854259490967,2.264871120452881,2.28670597076416
3040,40,2.217045783996582,2.2811007499694824,2.3055920600891113
3041,41,2.242938995361328,2.2970175743103027,2.3274762630462646
3042,42,2.2673325538635254,2.312943458557129,2.3482143878936768
3043,43,2.2922818660736084,2.332339286804199,2.367515802383423
3044,44,2.314720869064331,2.3490443229675293,2.384647846221924
3045,45,2.335081100463867,2.3651368618011475,2.4006590843200684
3046,46,2.352255344390869,2.382061719894409,2.4144177436828613
3047,47,2.3709030151367188,2.4009788036346436,2.427795171737671
3048,48,2.3867974281311035,2.419243335723877,2.4421091079711914
3049,49,2.401278495788574,2.436324119567871,2.4542107582092285
3050,50,2.4140353202819824,2.450202703475952,2.467186689376831
3051,51,2.4269142150878906,2.465437650680542,2.47900652885437
3052,52,2.4387073516845703,2.479055881500244,2.491399049758911
3053,53,2.45035719871521,2.4936892986297607,2.5049712657928467
3054,54,2.4598522186279297,2.5055994987487793,2.516972780227661
3055,55,2.4695160388946533,2.5170681476593018,2.5301828384399414
3056,56,2.47799015045166,2.5294272899627686,2.5433642864227295
3057,57,2.488644599914551,2.541132688522339,2.556835651397705
3058,58,2.502002239227295,2.5547447204589844,2.5687286853790283
3059,59,2.513302803039551,2.5681142807006836,2.579456090927124
3060,60,2.5245351791381836,2.5805392265319824,2.588641881942749
3061,61,2.5363948345184326,2.591146230697632,2.5981030464172363
3062,62,2.5496602058410645,2.6002941131591797,2.6071386337280273
3063,63,2.5635578632354736,2.607896089553833,2.6168909072875977
3064,64,2.577946901321411,2.6154255867004395,2.623444080352783
3065,65,2.591829538345337,2.6208014488220215,2.628957986831665
3066,66,2.6037251949310303,2.6248209476470947,2.633265495300293
3067,67,2.61320424079895,2.6277620792388916,2.6352150440216064
3068,68,2.6233034133911133,2.63014554977417,2.637040138244629
3069,69,2.632324695587158,2.630951404571533,2.637615919113159
3070,70,2.6393401622772217,2.631138324737549,2.6360161304473877
3071,71,2.644909620285034,2.630345582962036,2.633455514907837
3072,72,2.650084972381592,2.630976915359497,2.631077527999878
3073,73,2.653350830078125,2.6316492557525635,2.628657102584839
3074,74,2.653494358062744,2.6320343017578125,2.6277260780334473
3075,75,2.653749942779541,2.6314661502838135,2.626300811767578
3076,76,2.65149188041687,2.631162405014038,2.625032663345337
3077,77,2.647688150405884,2.6306674480438232,2.6248834133148193
3078,78,2.6438686847686768,2.6299033164978027,2.6241962909698486
3079,79,2.640615224838257,2.629889965057373,2.623985528945923
3080,80,2.637880325317383,2.62998628616333,2.6240642070770264
3081,81,2.634687662124634,2.630924940109253,2.6240530014038086
3082,82,2.6314520835876465,2.6312880516052246,2.6234593391418457
3083,83,2.626953601837158,2.6303226947784424,2.6222290992736816
3084,84,2.624197483062744,2.630051612854004,2.6231307983398438
3085,85,2.6218039989471436,2.6295359134674072,2.6228437423706055
3086,86,2.619612693786621,2.6277244091033936,2.6215713024139404
3087,87,2.6175143718719482,2.6255173683166504,2.6182267665863037
3088,88,2.6152710914611816,2.6224443912506104,2.6156015396118164
3089,89,2.613532781600952,2.6191282272338867,2.611201524734497
3090,90,2.6116726398468018,2.6151123046875,2.6058437824249268
3091,91,2.6103999614715576,2.6117465496063232,2.600813388824463
3092,92,2.609565019607544,2.6087937355041504,2.59649658203125
3093,93,2.6088128089904785,2.6043734550476074,2.59291410446167
3094,94,2.6085193157196045,2.6010236740112305,2.5885794162750244
3095,95,2.6071391105651855,2.596726417541504,2.584045171737671
3096,96,2.6062726974487305,2.592907667160034,2.579042673110962
3097,97,2.603760004043579,2.5901615619659424,2.576049566268921
3098,98,2.6021640300750732,2.5881118774414062,2.5748493671417236
3099,99,2.6007633209228516,2.586743116378784,2.573934316635132
3100,100,2.603003978729248,2.584969997406006,2.5739333629608154
3101,101,2.6092898845672607,2.5832953453063965,2.5739800930023193
3102,102,2.611555576324463,2.5827529430389404,2.574005126953125
3103,103,2.617541551589966,2.5820693969726562,2.5740809440612793
3104,104,2.621248722076416,2.5808358192443848,2.574079990386963
3105,105,2.6268770694732666,2.579279899597168,2.574129819869995
3106,106,2.631988048553467,2.5793213844299316,2.574230432510376
3107,107,2.642305612564087,2.577935218811035,2.574279308319092
3108,108,2.647836923599243,2.5778915882110596,2.574178695678711
3109,109,2.6532230377197266,2.5765275955200195,2.5743515491485596
3110,110,2.6581881046295166,2.575448513031006,2.574476718902588
3111,111,2.6626298427581787,2.5747952461242676,2.5745022296905518
3112,112,2.668710231781006,2.5730321407318115,2.5744504928588867
3113,113,2.6708641052246094,2.5727040767669678,2.574474573135376
3114,114,2.6801161766052246,2.57170033454895,2.5745487213134766
3115,115,2.683591604232788,2.5712506771087646,2.5745229721069336
3116,116,2.6908936500549316,2.570992946624756,2.574571371078491
3117,117,2.6976611614227295,2.570887327194214,2.5745203495025635
3118,118,2.7015974521636963,2.571742534637451,2.5746190547943115
3119,119,2.7100749015808105,2.5726640224456787,2.5747437477111816
3120,120,2.7175803184509277,2.5726213455200195,2.5752623081207275
3121,121,2.727032423019409,2.5736477375030518,2.5757298469543457
3122,122,2.7303073406219482,2.574784994125366,2.576075315475464
3123,123,2.7387137413024902,2.576073169708252,2.5764458179473877
3124,124,2.749147415161133,2.5776267051696777,2.5767667293548584
3125,125,2.760138988494873,2.578798294067383,2.577209711074829
3126,126,2.7711429595947266,2.578200340270996,2.5775506496429443
3127,127,2.7769651412963867,2.5779030323028564,2.577993154525757
3128,128,2.7845609188079834,2.5774853229522705,2.578336715698242
3129,129,2.7927005290985107,2.5769526958465576,2.5786309242248535
3130,130,2.802544355392456,2.5769667625427246,2.5789718627929688
3131,131,2.808131694793701,2.5772576332092285,2.5793142318725586
3132,132,2.812692165374756,2.5776400566101074,2.579603433609009
3133,133,2.8168935775756836,2.5787720680236816,2.579921007156372
3134,134,2.826740026473999,2.5804367065429688,2.580415964126587
3135,135,2.8330798149108887,2.582211971282959,2.580660581588745
3136,136,2.840157985687256,2.5848662853240967,2.580976724624634
3137,137,2.848801851272583,2.586548089981079,2.5812199115753174
3138,138,2.8578317165374756,2.5888590812683105,2.5815882682800293
3139,139,2.8679964542388916,2.5895838737487793,2.582031726837158
3140,140,2.8751087188720703,2.5904312133789062,2.582057476043701
3141,141,2.8821611404418945,2.5904581546783447,2.582082986831665
3142,142,2.889899969100952,2.5895800590515137,2.5820839405059814
3143,143,2.8989899158477783,2.5894317626953125,2.5821101665496826
3144,144,2.909613609313965,2.588386297225952,2.5822126865386963
3145,145,2.9168708324432373,2.588209629058838,2.5822646617889404
3146,146,2.9267215728759766,2.588458776473999,2.5822153091430664
3147,147,2.9303417205810547,2.588862180709839,2.582240581512451
3148,148,2.939845561981201,2.589733600616455,2.5822675228118896
3149,149,2.9481379985809326,2.589508295059204,2.582293748855591
3150,150,2.955523729324341,2.5893051624298096,2.582420587539673
3151,151,2.963735342025757,2.589107036590576,2.58249568939209
3152,152,2.9769742488861084,2.5895209312438965,2.582547426223755
3153,153,2.9843862056732178,2.589974880218506,2.5826234817504883
3154,154,2.99489688873291,2.591383457183838,2.5827248096466064
3155,155,3.0036845207214355,2.591695785522461,2.582852363586426
3156,156,3.013725757598877,2.5922372341156006,2.5830047130584717
3157,157,3.029879570007324,2.5921871662139893,2.5831058025360107
3158,158,3.040677785873413,2.5922932624816895,2.5831828117370605
3159,159,3.0483453273773193,2.592247247695923,2.5832831859588623
3160,160,3.05666184425354,2.591204881668091,2.5832607746124268
3161,161,3.061588764190674,2.5902576446533203,2.583239793777466
3162,162,3.073566198348999,2.5891950130462646,2.583369016647339
3163,163,3.0821149349212646,2.5868053436279297,2.583372116088867
3164,164,3.0944862365722656,2.5850558280944824,2.5833487510681152
3165,165,3.1033730506896973,2.5833842754364014,2.5832760334014893
3166,166,3.11130428314209,2.582826614379883,2.5831797122955322
3167,167,3.120612382888794,2.582298755645752,2.583209276199341
3168,168,3.132585287094116,2.583186149597168,2.5830116271972656
3169,169,3.149380922317505,2.584470510482788,2.58309006690979
3170,170,3.1657874584198,2.585038900375366,2.5831174850463867
3171,171,3.182934045791626,2.585174560546875,2.5832202434539795
3172,172,3.1910135746002197,2.5855941772460938,2.5830981731414795
3173,173,3.205361843109131,2.5857303142547607,2.583000898361206
3174,174,3.219543695449829,2.585986614227295,2.5830540657043457
3175,175,3.2284727096557617,2.586923122406006,2.582982301712036
3176,176,3.243899345397949,2.5875041484832764,2.5830609798431396
3177,177,3.2559454441070557,2.5879762172698975,2.58298921585083
3178,178,3.2715604305267334,2.5889737606048584,2.5830442905426025
3179,179,3.2932043075561523,2.5898704528808594,2.583073616027832
3180,180,3.3060171604156494,2.5909078121185303,2.5830764770507812
3181,181,3.3263962268829346,2.592582941055298,2.5831570625305176
3182,182,3.346970796585083,2.5938305854797363,2.5830109119415283
3183,183,3.3681693077087402,2.593820095062256,2.5830650329589844
3184,184,3.3842668533325195,2.594557762145996,2.5830206871032715
3185,185,3.399879217147827,2.5951404571533203,2.5830509662628174
3186,186,3.424105644226074,2.595494031906128,2.5830793380737305
3187,187,3.4468612670898438,2.594637155532837,2.583007335662842
3188,188,3.470414400100708,2.594407558441162,2.5828864574432373
3189,189,3.4927241802215576,2.593947172164917,2.582763910293579
3190,190,3.511702299118042,2.592529296875,2.582717180252075
3191,191,3.5350661277770996,2.5920376777648926,2.5827715396881104
3192,192,3.5607314109802246,2.590358257293701,2.58272385597229
3193,193,3.585200786590576,2.588958501815796,2.5827014446258545
3194,194,3.6128785610198975,2.5888195037841797,2.582703113555908
3195,195,3.6452951431274414,2.5889437198638916,2.582705497741699
3196,196,3.668353319168091,2.5899291038513184,2.58268141746521
3197,197,3.706671714782715,2.591296672821045,2.582686185836792
3198,198,3.739614248275757,2.5910468101501465,2.582563638687134
3199,199,3.775674819946289,2.591564893722534,2.5825164318084717
3200,200,3.8002848625183105,2.591794729232788,2.5825212001800537
3201,201,3.8301448822021484,2.5925610065460205,2.5824999809265137
3202,202,3.8620495796203613,2.593686103820801,2.5826022624969482
3203,203,3.8925023078918457,2.5941498279571533,2.5827064514160156
3204,204,3.930706739425659,2.594475269317627,2.582533597946167
3205,205,3.9643232822418213,2.5955135822296143,2.5823614597320557
3206,206,3.995976686477661,2.597327470779419,2.582364082336426
3207,207,4.023726940155029,2.597545623779297,2.582291603088379
3208,208,4.038501739501953,2.597625255584717,2.5823686122894287
3209,209,3.9870412349700928,2.596595048904419,2.582271099090576
3210,210,4.04093599319458,2.5946340560913086,2.5821988582611084
3211,211,3.7870655059814453,2.592672824859619,2.5820505619049072
3212,212,4.095963954925537,2.5911078453063965,2.5820274353027344
3213,213,4.104691028594971,2.589696168899536,2.5820538997650146
3214,214,3.8423242568969727,2.589524745941162,2.5820560455322266
3215,215,4.142643451690674,2.589933156967163,2.5819835662841797
3216,216,4.148354530334473,2.5907037258148193,2.581885576248169
3217,217,2.566561222076416,2.5914347171783447,2.581913471221924
3218,218,3.9372193813323975,2.5928070545196533,2.581766128540039
3219,219,3.9664671421051025,2.5948171615600586,2.581768035888672
3220,220,3.98085355758667,2.5950584411621094,2.5817441940307617
3221,221,3.996582508087158,2.595423460006714,2.5817971229553223
3222,222,4.013849258422852,2.595531463623047,2.5816750526428223
3223,223,4.035845756530762,2.595146417617798,2.5817527770996094
3224,224,4.070154666900635,2.593956232070923,2.5818047523498535
3225,225,4.09744119644165,2.5927515029907227,2.5816807746887207
3226,226,4.132419109344482,2.5923807621002197,2.58158278465271
3227,227,4.1662678718566895,2.594174861907959,2.581533908843994
3228,228,4.198213577270508,2.595087766647339,2.5814599990844727
3229,229,4.226653099060059,2.595974922180176,2.5814125537872314
3230,230,4.245772838592529,2.5968806743621826,2.581414222717285
