,epoch,spg,e2e,vani
950,50,5.288632869720459,2.8485939502716064,2.945477247238159
951,51,5.284290790557861,2.848834991455078,2.9436943531036377
952,52,5.2947187423706055,2.8488385677337646,2.942368507385254
953,53,5.288859844207764,2.8488426208496094,2.9399776458740234
954,54,5.293617248535156,2.848845958709717,2.9362881183624268
955,55,5.2867302894592285,2.8488500118255615,2.9333298206329346
956,56,5.291887283325195,2.8495264053344727,2.9293787479400635
957,57,5.2826247215271,2.849356174468994,2.927905797958374
958,58,5.2907915115356445,2.849607229232788,2.9236533641815186
959,59,5.280665397644043,2.8496103286743164,2.922368049621582
960,60,5.289675712585449,2.849613904953003,2.916071653366089
961,61,5.279535293579102,2.8496155738830566,2.9117202758789062
962,62,5.289003372192383,2.849618911743164,2.9096245765686035
963,63,5.2831573486328125,2.8496224880218506,2.9060423374176025
964,64,5.287902355194092,2.849625825881958,2.902195930480957
965,65,5.281155109405518,2.8496291637420654,2.899592876434326
966,66,5.290514945983887,2.8498849868774414,2.9000139236450195
967,67,5.278538227081299,2.8501317501068115,2.898254871368408
968,68,5.286547660827637,2.8501651287078857,2.8964931964874268
969,69,5.2808403968811035,2.8501691818237305,2.8950109481811523
970,70,5.2888336181640625,2.8504176139831543,2.8950417041778564
971,71,5.277889251708984,2.850421905517578,2.8938467502593994
972,72,5.286625862121582,2.850425958633423,2.894895553588867
973,73,5.278620719909668,2.8504297733306885,2.8934683799743652
974,74,5.285065650939941,2.850433826446533,2.8937621116638184
975,75,5.283006191253662,2.8501882553100586,2.893568277359009
976,76,5.287748336791992,2.849703311920166,2.8941190242767334
977,77,5.2813920974731445,2.849707841873169,2.891645669937134
978,78,5.285987377166748,2.8499755859375,2.88942813873291
979,79,5.2799859046936035,2.849980115890503,2.889960289001465
980,80,5.28269624710083,2.8502390384674072,2.8889875411987305
981,81,5.282228946685791,2.850494861602783,2.890005111694336
982,82,5.285867214202881,2.8504998683929443,2.8915257453918457
983,83,5.2817206382751465,2.8509936332702637,2.893038749694824
984,84,5.285665512084961,2.850731611251831,2.8945624828338623
985,85,5.282508850097656,2.8507368564605713,2.897833824157715
986,86,5.286186218261719,2.850992202758789,2.8998568058013916
987,87,5.282210350036621,2.8509974479675293,2.8993866443634033
988,88,5.287243366241455,2.8510026931762695,2.8981752395629883
989,89,5.279487133026123,2.851008415222168,2.89894962310791
990,90,5.284571647644043,2.8510138988494873,2.898717164993286
991,91,5.281516075134277,2.8510191440582275,2.8997483253479004
992,92,5.282968044281006,2.851264715194702,2.900045871734619
993,93,5.281246662139893,2.8510119915008545,2.9013397693634033
994,94,5.284112930297852,2.851017475128174,2.9016377925872803
995,95,5.281430244445801,2.8512537479400635,2.9016923904418945
996,96,5.2839674949646,2.8512916564941406,2.90173077583313
997,97,5.280401229858398,2.8513128757476807,2.903006076812744
998,98,5.284855842590332,2.8518154621124268,2.903761625289917
999,99,5.280076503753662,2.8518216609954834,2.9042608737945557
